Iteration,Progress
27298,18.622
27299,18.623
27300,18.624
27301,18.624
27302,18.625
27303,18.626
27304,18.626
27305,18.627
27306,18.628
27307,18.629
27308,18.629
27309,18.63
27310,18.631
27311,18.631
27312,18.632
27313,18.633
27314,18.633
27315,18.634
27316,18.635
27317,18.635
27318,18.636
27319,18.637
27320,18.637
27321,18.638
27322,18.639
27323,18.639
27324,18.64
27325,18.641
27326,18.641
27327,18.642
27328,18.643
27329,18.644
27330,18.644
27331,18.645
27332,18.646
27333,18.646
27334,18.647
27335,18.648
27336,18.648
27337,18.649
27338,18.65
27339,18.65
27340,18.651
27341,18.652
27342,18.652
27343,18.653
27344,18.654
27345,18.654
27346,18.655
27347,18.656
27348,18.656
27349,18.657
27350,18.658
27351,18.659
27352,18.659
27353,18.66
27354,18.661
27355,18.661
27356,18.662
27357,18.663
27358,18.663
27359,18.664
27360,18.665
27361,18.665
27362,18.666
27363,18.667
27364,18.667
27365,18.668
27366,18.669
27367,18.669
27368,18.67
27369,18.671
27370,18.672
27371,18.672
27372,18.673
27373,18.674
27374,18.674
27375,18.675
27376,18.676
27377,18.676
27378,18.677
27379,18.678
27380,18.678
27381,18.679
27382,18.68
27383,18.68
27384,18.681
27385,18.682
27386,18.682
27387,18.683
27388,18.684
27389,18.684
27390,18.685
27391,18.686
27392,18.687
27393,18.687
27394,18.688
27395,18.689
27396,18.689
27397,18.69
27398,18.691
27399,18.691
27400,18.692
27401,18.693
27402,18.693
27403,18.694
27404,18.695
27405,18.695
27406,18.696
27407,18.697
27408,18.697
27409,18.698
27410,18.699
27411,18.699
27412,18.7
27413,18.701
27414,18.702
27415,18.702
27416,18.703
27417,18.704
27418,18.704
27419,18.705
27420,18.706
27421,18.706
27422,18.707
27423,18.708
27424,18.708
27425,18.709
27426,18.71
27427,18.71
27428,18.711
27429,18.712
27430,18.712
27431,18.713
27432,18.714
27433,18.714
27434,18.715
27435,18.716
27436,18.717
27437,18.717
27438,18.718
27439,18.719
27440,18.719
27441,18.72
27442,18.721
27443,18.721
27444,18.722
27445,18.723
27446,18.723
27447,18.724
27448,18.725
27449,18.725
27450,18.726
27451,18.727
27452,18.727
27453,18.728
27454,18.729
27455,18.729
27456,18.73
27457,18.731
27458,18.732
27459,18.732
27460,18.733
27461,18.734
27462,18.734
27463,18.735
27464,18.736
27465,18.736
27466,18.737
27467,18.738
27468,18.738
27469,18.739
27470,18.74
27471,18.74
27472,18.741
27473,18.742
27474,18.742
27475,18.743
27476,18.744
27477,18.744
27478,18.745
27479,18.746
27480,18.747
27481,18.747
27482,18.748
27483,18.749
27484,18.749
27485,18.75
27486,18.751
27487,18.751
27488,18.752
27489,18.753
27490,18.753
27491,18.754
27492,18.755
27493,18.755
27494,18.756
27495,18.757
27496,18.757
27497,18.758
27498,18.759
27499,18.76
27500,18.76
27501,18.761
27502,18.762
27503,18.762
27504,18.763
27505,18.764
27506,18.764
27507,18.765
27508,18.766
27509,18.766
27510,18.767
27511,18.768
27512,18.768
27513,18.769
27514,18.77
27515,18.77
27516,18.771
27517,18.772
27518,18.772
27519,18.773
27520,18.774
27521,18.775
27522,18.775
27523,18.776
27524,18.777
27525,18.777
27526,18.778
27527,18.779
27528,18.779
27529,18.78
27530,18.781
27531,18.781
27532,18.782
27533,18.783
27534,18.783
27535,18.784
27536,18.785
27537,18.785
27538,18.786
27539,18.787
27540,18.787
27541,18.788
27542,18.789
27543,18.79
27544,18.79
27545,18.791
27546,18.792
27547,18.792
27548,18.793
27549,18.794
27550,18.794
27551,18.795
27552,18.796
27553,18.796
27554,18.797
27555,18.798
27556,18.798
27557,18.799
27558,18.8
27559,18.8
27560,18.801
27561,18.802
27562,18.802
27563,18.803
27564,18.804
27565,18.805
27566,18.805
27567,18.806
27568,18.807
27569,18.807
27570,18.808
27571,18.809
27572,18.809
27573,18.81
27574,18.811
27575,18.811
27576,18.812
27577,18.813
27578,18.813
27579,18.814
27580,18.815
27581,18.815
27582,18.816
27583,18.817
27584,18.817
27585,18.818
27586,18.819
27587,18.82
27588,18.82
27589,18.821
27590,18.822
27591,18.822
27592,18.823
27593,18.824
27594,18.824
27595,18.825
27596,18.826
27597,18.826
27598,18.827
27599,18.828
27600,18.828
27601,18.829
27602,18.83
27603,18.83
27604,18.831
27605,18.832
27606,18.833
27607,18.833
27608,18.834
27609,18.835
27610,18.835
27611,18.836
27612,18.837
27613,18.837
27614,18.838
27615,18.839
27616,18.839
27617,18.84
27618,18.841
27619,18.841
27620,18.842
27621,18.843
27622,18.843
27623,18.844
27624,18.845
27625,18.845
27626,18.846
27627,18.847
27628,18.848
27629,18.848
27630,18.849
27631,18.85
27632,18.85
27633,18.851
27634,18.852
27635,18.852
27636,18.853
27637,18.854
27638,18.854
27639,18.855
27640,18.856
27641,18.856
27642,18.857
27643,18.858
27644,18.858
27645,18.859
27646,18.86
27647,18.86
27648,18.861
27649,18.862
27650,18.863
27651,18.863
27652,18.864
27653,18.865
27654,18.865
27655,18.866
27656,18.867
27657,18.867
27658,18.868
27659,18.869
27660,18.869
27661,18.87
27662,18.871
27663,18.871
27664,18.872
27665,18.873
27666,18.873
27667,18.874
27668,18.875
27669,18.875
27670,18.876
27671,18.877
27672,18.878
27673,18.878
27674,18.879
27675,18.88
27676,18.88
27677,18.881
27678,18.882
27679,18.882
27680,18.883
27681,18.884
27682,18.884
27683,18.885
27684,18.886
27685,18.886
27686,18.887
27687,18.888
27688,18.888
27689,18.889
27690,18.89
27691,18.89
27692,18.891
27693,18.892
27694,18.893
27695,18.893
27696,18.894
27697,18.895
27698,18.895
27699,18.896
27700,18.897
27701,18.897
27702,18.898
27703,18.899
27704,18.899
27705,18.9
27706,18.901
27707,18.901
27708,18.902
27709,18.903
27710,18.903
27711,18.904
27712,18.905
27713,18.905
27714,18.906
27715,18.907
27716,18.908
27717,18.908
27718,18.909
27719,18.91
27720,18.91
27721,18.911
27722,18.912
27723,18.912
27724,18.913
27725,18.914
27726,18.914
27727,18.915
27728,18.916
27729,18.916
27730,18.917
27731,18.918
27732,18.918
27733,18.919
27734,18.92
27735,18.921
27736,18.921
27737,18.922
27738,18.923
27739,18.923
27740,18.924
27741,18.925
27742,18.925
27743,18.926
27744,18.927
27745,18.927
27746,18.928
27747,18.929
27748,18.929
27749,18.93
27750,18.931
27751,18.931
27752,18.932
27753,18.933
27754,18.933
27755,18.934
27756,18.935
27757,18.936
27758,18.936
27759,18.937
27760,18.938
27761,18.938
27762,18.939
27763,18.94
27764,18.94
27765,18.941
27766,18.942
27767,18.942
27768,18.943
27769,18.944
27770,18.944
27771,18.945
27772,18.946
27773,18.946
27774,18.947
27775,18.948
27776,18.948
27777,18.949
27778,18.95
27779,18.951
27780,18.951
27781,18.952
27782,18.953
27783,18.953
27784,18.954
27785,18.955
27786,18.955
27787,18.956
27788,18.957
27789,18.957
27790,18.958
27791,18.959
27792,18.959
27793,18.96
27794,18.961
27795,18.961
27796,18.962
27797,18.963
27798,18.963
27799,18.964
27800,18.965
27801,18.966
27802,18.966
27803,18.967
27804,18.968
27805,18.968
27806,18.969
27807,18.97
27808,18.97
27809,18.971
27810,18.972
27811,18.972
27812,18.973
27813,18.974
27814,18.974
27815,18.975
27816,18.976
27817,18.976
27818,18.977
27819,18.978
27820,18.978
27821,18.979
27822,18.98
27823,18.981
27824,18.981
27825,18.982
27826,18.983
27827,18.983
27828,18.984
27829,18.985
27830,18.985
27831,18.986
27832,18.987
27833,18.987
27834,18.988
27835,18.989
27836,18.989
27837,18.99
27838,18.991
27839,18.991
27840,18.992
27841,18.993
27842,18.993
27843,18.994
27844,18.995
27845,18.996
27846,18.996
27847,18.997
27848,18.998
27849,18.998
27850,18.999
27851,19.0
27852,19.0
27853,19.001
27854,19.002
27855,19.002
27856,19.003
27857,19.004
27858,19.004
27859,19.005
27860,19.006
27861,19.006
27862,19.007
27863,19.008
27864,19.009
27865,19.009
27866,19.01
27867,19.011
27868,19.011
27869,19.012
27870,19.013
27871,19.013
27872,19.014
27873,19.015
27874,19.015
27875,19.016
27876,19.017
27877,19.017
27878,19.018
27879,19.019
27880,19.019
27881,19.02
27882,19.021
27883,19.021
27884,19.022
27885,19.023
27886,19.024
27887,19.024
27888,19.025
27889,19.026
27890,19.026
27891,19.027
27892,19.028
27893,19.028
27894,19.029
27895,19.03
27896,19.03
27897,19.031
27898,19.032
27899,19.032
27900,19.033
27901,19.034
27902,19.034
27903,19.035
27904,19.036
27905,19.036
27906,19.037
27907,19.038
27908,19.039
27909,19.039
27910,19.04
27911,19.041
27912,19.041
27913,19.042
27914,19.043
27915,19.043
27916,19.044
27917,19.045
27918,19.045
27919,19.046
27920,19.047
27921,19.047
27922,19.048
27923,19.049
27924,19.049
27925,19.05
27926,19.051
27927,19.051
27928,19.052
27929,19.053
27930,19.054
27931,19.054
27932,19.055
27933,19.056
27934,19.056
27935,19.057
27936,19.058
27937,19.058
27938,19.059
27939,19.06
27940,19.06
27941,19.061
27942,19.062
27943,19.062
27944,19.063
27945,19.064
27946,19.064
27947,19.065
27948,19.066
27949,19.066
27950,19.067
27951,19.068
27952,19.069
27953,19.069
27954,19.07
27955,19.071
27956,19.071
27957,19.072
27958,19.073
27959,19.073
27960,19.074
27961,19.075
27962,19.075
27963,19.076
27964,19.077
27965,19.077
27966,19.078
27967,19.079
27968,19.079
27969,19.08
27970,19.081
27971,19.082
27972,19.082
27973,19.083
27974,19.084
27975,19.084
27976,19.085
27977,19.086
27978,19.086
27979,19.087
27980,19.088
27981,19.088
27982,19.089
27983,19.09
27984,19.09
27985,19.091
27986,19.092
27987,19.092
27988,19.093
27989,19.094
27990,19.094
27991,19.095
27992,19.096
27993,19.097
27994,19.097
27995,19.098
27996,19.099
27997,19.099
27998,19.1
27999,19.101
28000,19.101
28001,19.102
28002,19.103
28003,19.103
28004,19.104
28005,19.105
28006,19.105
28007,19.106
28008,19.107
28009,19.107
28010,19.108
28011,19.109
28012,19.109
28013,19.11
28014,19.111
28015,19.112
28016,19.112
28017,19.113
28018,19.114
28019,19.114
28020,19.115
28021,19.116
28022,19.116
28023,19.117
28024,19.118
28025,19.118
28026,19.119
28027,19.12
28028,19.12
28029,19.121
28030,19.122
28031,19.122
28032,19.123
28033,19.124
28034,19.124
28035,19.125
28036,19.126
28037,19.127
28038,19.127
28039,19.128
28040,19.129
28041,19.129
28042,19.13
28043,19.131
28044,19.131
28045,19.132
28046,19.133
28047,19.133
28048,19.134
28049,19.135
28050,19.135
28051,19.136
28052,19.137
28053,19.137
28054,19.138
28055,19.139
28056,19.139
28057,19.14
28058,19.141
28059,19.142
28060,19.142
28061,19.143
28062,19.144
28063,19.144
28064,19.145
28065,19.146
28066,19.146
28067,19.147
28068,19.148
28069,19.148
28070,19.149
28071,19.15
28072,19.15
28073,19.151
28074,19.152
28075,19.152
28076,19.153
28077,19.154
28078,19.154
28079,19.155
28080,19.156
28081,19.157
28082,19.157
28083,19.158
28084,19.159
28085,19.159
28086,19.16
28087,19.161
28088,19.161
28089,19.162
28090,19.163
28091,19.163
28092,19.164
28093,19.165
28094,19.165
28095,19.166
28096,19.167
28097,19.167
28098,19.168
28099,19.169
28100,19.17
28101,19.17
28102,19.171
28103,19.172
28104,19.172
28105,19.173
28106,19.174
28107,19.174
28108,19.175
28109,19.176
28110,19.176
28111,19.177
28112,19.178
28113,19.178
28114,19.179
28115,19.18
28116,19.18
28117,19.181
28118,19.182
28119,19.182
28120,19.183
28121,19.184
28122,19.185
28123,19.185
28124,19.186
28125,19.187
28126,19.187
28127,19.188
28128,19.189
28129,19.189
28130,19.19
28131,19.191
28132,19.191
28133,19.192
28134,19.193
28135,19.193
28136,19.194
28137,19.195
28138,19.195
28139,19.196
28140,19.197
28141,19.197
28142,19.198
28143,19.199
28144,19.2
28145,19.2
28146,19.201
28147,19.202
28148,19.202
28149,19.203
28150,19.204
28151,19.204
28152,19.205
28153,19.206
28154,19.206
28155,19.207
28156,19.208
28157,19.208
28158,19.209
28159,19.21
28160,19.21
28161,19.211
28162,19.212
28163,19.212
28164,19.213
28165,19.214
28166,19.215
28167,19.215
28168,19.216
28169,19.217
28170,19.217
28171,19.218
28172,19.219
28173,19.219
28174,19.22
28175,19.221
28176,19.221
28177,19.222
28178,19.223
28179,19.223
28180,19.224
28181,19.225
28182,19.225
28183,19.226
28184,19.227
28185,19.227
28186,19.228
28187,19.229
28188,19.23
28189,19.23
28190,19.231
28191,19.232
28192,19.232
28193,19.233
28194,19.234
28195,19.234
28196,19.235
28197,19.236
28198,19.236
28199,19.237
28200,19.238
28201,19.238
28202,19.239
28203,19.24
28204,19.24
28205,19.241
28206,19.242
28207,19.242
28208,19.243
28209,19.244
28210,19.245
28211,19.245
28212,19.246
28213,19.247
28214,19.247
28215,19.248
28216,19.249
28217,19.249
28218,19.25
28219,19.251
28220,19.251
28221,19.252
28222,19.253
28223,19.253
28224,19.254
28225,19.255
28226,19.255
28227,19.256
28228,19.257
28229,19.258
28230,19.258
28231,19.259
28232,19.26
28233,19.26
28234,19.261
28235,19.262
28236,19.262
28237,19.263
28238,19.264
28239,19.264
28240,19.265
28241,19.266
28242,19.266
28243,19.267
28244,19.268
28245,19.268
28246,19.269
28247,19.27
28248,19.27
28249,19.271
28250,19.272
28251,19.273
28252,19.273
28253,19.274
28254,19.275
28255,19.275
28256,19.276
28257,19.277
28258,19.277
28259,19.278
28260,19.279
28261,19.279
28262,19.28
28263,19.281
28264,19.281
28265,19.282
28266,19.283
28267,19.283
28268,19.284
28269,19.285
28270,19.285
28271,19.286
28272,19.287
28273,19.288
28274,19.288
28275,19.289
28276,19.29
28277,19.29
28278,19.291
28279,19.292
28280,19.292
28281,19.293
28282,19.294
28283,19.294
28284,19.295
28285,19.296
28286,19.296
28287,19.297
28288,19.298
28289,19.298
28290,19.299
28291,19.3
28292,19.3
28293,19.301
28294,19.302
28295,19.303
28296,19.303
28297,19.304
28298,19.305
28299,19.305
28300,19.306
28301,19.307
28302,19.307
28303,19.308
28304,19.309
28305,19.309
28306,19.31
28307,19.311
28308,19.311
28309,19.312
28310,19.313
28311,19.313
28312,19.314
28313,19.315
28314,19.315
28315,19.316
28316,19.317
28317,19.318
28318,19.318
28319,19.319
28320,19.32
28321,19.32
28322,19.321
28323,19.322
28324,19.322
28325,19.323
28326,19.324
28327,19.324
28328,19.325
28329,19.326
28330,19.326
28331,19.327
28332,19.328
28333,19.328
28334,19.329
28335,19.33
28336,19.33
28337,19.331
28338,19.332
28339,19.333
28340,19.333
28341,19.334
28342,19.335
28343,19.335
28344,19.336
28345,19.337
28346,19.337
28347,19.338
28348,19.339
28349,19.339
28350,19.34
28351,19.341
28352,19.341
28353,19.342
28354,19.343
28355,19.343
28356,19.344
28357,19.345
28358,19.346
28359,19.346
28360,19.347
28361,19.348
28362,19.348
28363,19.349
28364,19.35
28365,19.35
28366,19.351
28367,19.352
28368,19.352
28369,19.353
28370,19.354
28371,19.354
28372,19.355
28373,19.356
28374,19.356
28375,19.357
28376,19.358
28377,19.358
28378,19.359
28379,19.36
28380,19.361
28381,19.361
28382,19.362
28383,19.363
28384,19.363
28385,19.364
28386,19.365
28387,19.365
28388,19.366
28389,19.367
28390,19.367
28391,19.368
28392,19.369
28393,19.369
28394,19.37
28395,19.371
28396,19.371
28397,19.372
28398,19.373
28399,19.373
28400,19.374
28401,19.375
28402,19.376
28403,19.376
28404,19.377
28405,19.378
28406,19.378
28407,19.379
28408,19.38
28409,19.38
28410,19.381
28411,19.382
28412,19.382
28413,19.383
28414,19.384
28415,19.384
28416,19.385
28417,19.386
28418,19.386
28419,19.387
28420,19.388
28421,19.388
28422,19.389
28423,19.39
28424,19.391
28425,19.391
28426,19.392
28427,19.393
28428,19.393
28429,19.394
28430,19.395
28431,19.395
28432,19.396
28433,19.397
28434,19.397
28435,19.398
28436,19.399
28437,19.399
28438,19.4
28439,19.401
28440,19.401
28441,19.402
28442,19.403
28443,19.403
28444,19.404
28445,19.405
28446,19.406
28447,19.406
28448,19.407
28449,19.408
28450,19.408
28451,19.409
28452,19.41
28453,19.41
28454,19.411
28455,19.412
28456,19.412
28457,19.413
28458,19.414
28459,19.414
28460,19.415
28461,19.416
28462,19.416
28463,19.417
28464,19.418
28465,19.419
28466,19.419
28467,19.42
28468,19.421
28469,19.421
28470,19.422
28471,19.423
28472,19.423
28473,19.424
28474,19.425
28475,19.425
28476,19.426
28477,19.427
28478,19.427
28479,19.428
28480,19.429
28481,19.429
28482,19.43
28483,19.431
28484,19.431
28485,19.432
28486,19.433
28487,19.434
28488,19.434
28489,19.435
28490,19.436
28491,19.436
28492,19.437
28493,19.438
28494,19.438
28495,19.439
28496,19.44
28497,19.44
28498,19.441
28499,19.442
28500,19.442
28501,19.443
28502,19.444
28503,19.444
28504,19.445
28505,19.446
28506,19.446
28507,19.447
28508,19.448
28509,19.449
28510,19.449
28511,19.45
28512,19.451
28513,19.451
28514,19.452
28515,19.453
28516,19.453
28517,19.454
28518,19.455
28519,19.455
28520,19.456
28521,19.457
28522,19.457
28523,19.458
28524,19.459
28525,19.459
28526,19.46
28527,19.461
28528,19.461
28529,19.462
28530,19.463
28531,19.464
28532,19.464
28533,19.465
28534,19.466
28535,19.466
28536,19.467
28537,19.468
28538,19.468
28539,19.469
28540,19.47
28541,19.47
28542,19.471
28543,19.472
28544,19.472
28545,19.473
28546,19.474
28547,19.474
28548,19.475
28549,19.476
28550,19.476
28551,19.477
28552,19.478
28553,19.479
28554,19.479
28555,19.48
28556,19.481
28557,19.481
28558,19.482
28559,19.483
28560,19.483
28561,19.484
28562,19.485
28563,19.485
28564,19.486
28565,19.487
28566,19.487
28567,19.488
28568,19.489
28569,19.489
28570,19.49
28571,19.491
28572,19.491
28573,19.492
28574,19.493
28575,19.494
28576,19.494
28577,19.495
28578,19.496
28579,19.496
28580,19.497
28581,19.498
28582,19.498
28583,19.499
28584,19.5
28585,19.5
28586,19.501
28587,19.502
28588,19.502
28589,19.503
28590,19.504
28591,19.504
28592,19.505
28593,19.506
28594,19.507
28595,19.507
28596,19.508
28597,19.509
28598,19.509
28599,19.51
28600,19.511
28601,19.511
28602,19.512
28603,19.513
28604,19.513
28605,19.514
28606,19.515
28607,19.515
28608,19.516
28609,19.517
28610,19.517
28611,19.518
28612,19.519
28613,19.519
28614,19.52
28615,19.521
28616,19.522
28617,19.522
28618,19.523
28619,19.524
28620,19.524
28621,19.525
28622,19.526
28623,19.526
28624,19.527
28625,19.528
28626,19.528
28627,19.529
28628,19.53
28629,19.53
28630,19.531
28631,19.532
28632,19.532
28633,19.533
28634,19.534
28635,19.534
28636,19.535
28637,19.536
28638,19.537
28639,19.537
28640,19.538
28641,19.539
28642,19.539
28643,19.54
28644,19.541
28645,19.541
28646,19.542
28647,19.543
28648,19.543
28649,19.544
28650,19.545
28651,19.545
28652,19.546
28653,19.547
28654,19.547
28655,19.548
28656,19.549
28657,19.549
28658,19.55
28659,19.551
28660,19.552
28661,19.552
28662,19.553
28663,19.554
28664,19.554
28665,19.555
28666,19.556
28667,19.556
28668,19.557
28669,19.558
28670,19.558
28671,19.559
28672,19.56
28673,19.56
28674,19.561
28675,19.562
28676,19.562
28677,19.563
28678,19.564
28679,19.564
28680,19.565
28681,19.566
28682,19.567
28683,19.567
28684,19.568
28685,19.569
28686,19.569
28687,19.57
28688,19.571
28689,19.571
28690,19.572
28691,19.573
28692,19.573
28693,19.574
28694,19.575
28695,19.575
28696,19.576
28697,19.577
28698,19.577
28699,19.578
28700,19.579
28701,19.579
28702,19.58
28703,19.581
28704,19.582
28705,19.582
28706,19.583
28707,19.584
28708,19.584
28709,19.585
28710,19.586
28711,19.586
28712,19.587
28713,19.588
28714,19.588
28715,19.589
28716,19.59
28717,19.59
28718,19.591
28719,19.592
28720,19.592
28721,19.593
28722,19.594
28723,19.595
28724,19.595
28725,19.596
28726,19.597
28727,19.597
28728,19.598
28729,19.599
28730,19.599
28731,19.6
28732,19.601
28733,19.601
28734,19.602
28735,19.603
28736,19.603
28737,19.604
28738,19.605
28739,19.605
28740,19.606
28741,19.607
28742,19.607
28743,19.608
28744,19.609
28745,19.61
28746,19.61
28747,19.611
28748,19.612
28749,19.612
28750,19.613
28751,19.614
28752,19.614
28753,19.615
28754,19.616
28755,19.616
28756,19.617
28757,19.618
28758,19.618
28759,19.619
28760,19.62
28761,19.62
28762,19.621
28763,19.622
28764,19.622
28765,19.623
28766,19.624
28767,19.625
28768,19.625
28769,19.626
28770,19.627
28771,19.627
28772,19.628
28773,19.629
28774,19.629
28775,19.63
28776,19.631
28777,19.631
28778,19.632
28779,19.633
28780,19.633
28781,19.634
28782,19.635
28783,19.635
28784,19.636
28785,19.637
28786,19.637
28787,19.638
28788,19.639
28789,19.64
28790,19.64
28791,19.641
